Nom_Hotel,Adresse,Site_Web,Domaine,LinkedIn_Company,Source_LinkedIn,Email_Trouve,Type_Email,Nom_Associe
Piscine municipale Allauch,Complexe Sportif J. Gaillard Chem. des Cigales 13190 Allauch France,https://www.allauch.com/sports/piscine-municipale/informations-pratiques,allauch.com,https://www.linkedin.com/company/ville-d-allauch,Site propre (page d'accueil),courrier@allauch.com,Nominatif,
Piscine Municipale (Ville de Gaillac),20 Av. Aspirant Buffet 81600 Gaillac France,https://www.gaillac.fr/sortir-bouger/sport/piscine-municipale/,gaillac.fr,https://www.linkedin.com/company/ville-de-gaillac,Site propre (page d'accueil),sports.associations@ville-gaillac.fr,Nominatif,
Piscine Municipale - Isle en Dodon,Le Plech 31230 L'Isle-en-Dodon France,https://www.lisleendodon.com/la-piscine/,lisleendodon.com,,,contact@mairie-lisleendodon.fr,Générique,
Piscine Meilhan-sur-Garonne,Chem. de Ronde de Sillac 47180 Meilhan-sur-Garonne France,https://valdegaronne.fr/170-piscines-d-ete.htm,valdegaronne.fr,https://www.linkedin.com/company/val-de-garonne-agglomération,Site propre (page d'accueil),,,
Piscine Marcel-Dumesnil,6 Voie Paul Eluard 94380 Bonneuil-sur-Marne France,https://sudestavenir.fr/piscine/marcel-dumesnil/,sudestavenir.fr,,,,,
Piscine Lucien Millet,40 Rue des Grillons 38780 Eyzin-Pinet France,https://www.vienne-condrieu-agglomeration.fr/nos-services-au-quotidien/equipements-sportifs/les-piscines/piscine-lucien-millet-a-eyzin-pinet-ete/,vienne-condrieu-agglomeration.fr,https://www.linkedin.com/company/vienne-condrieu-agglomération,Site propre (page d'accueil),regie-eau@vienne-condrieu-agglomeration.fr,Nominatif,
Piscine Lionel Terray,164 Av. du President Kennedy 92160 Antony France,https://www.valleesud.fr/fr/piscine-lionel-terray-antony,valleesud.fr,,,,,
Piscine Les Mées,Rue de la Piscine 04190 Les Mées France,https://les-mees.fr/,les-mees.fr,,,,,
Piscine Les bains du Loup de La Colle-sur-Loup,Bd Honoré Teisseire 06480 La Colle-sur-Loup France,https://www.les-bains-du-loup.com/,les-bains-du-loup.com,,,,,
Piscine Jean-François Henry,17 Av. d'Epremesnil 78400 Chatou France,http://www.chatou.fr/Mes-loisirs/Sports/La-piscine-Jean-Francois-Henry,chatou.fr,https://www.linkedin.com/company/11748668,Site propre (page d'accueil),mairie@mairie-chatou.fr,Nominatif,
Piscine Jacques Moignet,Rue Pablo Picasso 60700 Pont-Sainte-Maxence France,https://www.pontsaintemaxence.fr/,pontsaintemaxence.fr,,,mairie@pontsaintemaxence.fr,Nominatif,
Piscine Intercommunale Nelson Mandela,25 Rue Camille Jullian 33530 Bassens France,https://piscinemandela.fr/,piscinemandela.fr,,,,,
Piscine intercommunale de Pontcharra,696 Av. de la Gare 38530 Pontcharra France,https://www.le-gresivaudan.fr/933-piscine-pontcharra.htm,le-gresivaudan.fr,https://www.linkedin.com/company/legresivaudan,Site propre (page d'accueil),annexe.dechets@le-gresivaudan.fr,Nominatif,
Piscine intercommunale de Neuville,1 Rue de Cissé 86170 Neuville-de-Poitou France,https://cc-hautpoitou.fr/sports-culture-tourisme/sport/piscines/piscine-intercommunale-neuville-de-poitou/,cc-hautpoitou.fr,https://www.linkedin.com/company/communauté-de-communes-du-haut-poitou,Site propre (page d'accueil),,,
Piscine intercommunale de Loriol-sur-Drôme,Chem. Limiers 26270 Loriol-sur-Drôme France,https://www.valdedrome.com/23569-piscine-intercommunale.htm,valdedrome.com,https://www.linkedin.com/company/valdedrome,Site propre (page d'accueil),,,
Piscine intercommunale de Guémené-Penfao,Av. du Paradis 44290 Guémené-Penfao France,https://www.redon-agglomeration.bzh/piscine-guemene,redon-agglomeration.bzh,https://www.linkedin.com/company/redon-agglomeration,Site propre (page d'accueil),contact@redon-agglomeration.bzh,Générique,
Piscine intercommunale couverte de Mutzig,8 Rte des Loisirs 67190 Mutzig France,http://piscines.cc-molsheim-mutzig.fr/piscines/piscine-mutzig.htm,piscines.cc-molsheim-mutzig.fr,,,,,
Piscine Forest-Hill de Meudon,42 Av. du Maréchal de Lattre de Tassigny 92360 Meudon France,https://www.foresthill-hotels.com/club-de-sport-hotel-velizy/#piscine,foresthill-hotels.com,,,reservation@foresthill-hotels.com,Générique,
Piscine Falicon,13 Bd Comte de Falicon 06100 Nice France,http://www.nice.fr/fr/sports/piscine-comte-de-falicon,nice.fr,,,,,
Piscine du Pays de Conches - Alexis Hanquinquant,Pl. Pierre de Coubertin 27190 Conches-en-Ouche France,https://piscine.paysdeconches.com/,piscine.paysdeconches.com,,,,,
Piscine du Morel,239 Chem. des Loisirs 73260 Grand-Aigueblanche France,https://www.piscinedumorel.com/,piscinedumorel.com,,,,,
Piscine du Lonzac,Route du Stade 19470 Le Lonzac France,http://horaires-piscine.info/piscine-du-lonzac/,horaires-piscine.info,,,,,
Piscine du Carrousel,2 Cr du Parc 21000 Dijon France,https://nager-grimper.metropole-dijon.fr/,nager-grimper.metropole-dijon.fr,,,,,
Piscine d'été,Rue du 8 Mai 1945 17330 Loulay France,https://www.piscineatlantys.fr/piscines-dete/piscine-dete-loulay/,piscineatlantys.fr,,,,,
Piscine des rochers,38 Rue de la Petite Colline 13370 Mallemort France,https://www.pierreetvacances.com/fr-fr/fp_POL_location-village-pont-royal-en-provence,pierreetvacances.com,,,,,
Piscine des Métairies,Rue de la Piscine 56130 Nivillac France,https://www.arc-sud-bretagne.fr/au-quotidien/sport/equipements-sportifs-communautaires/piscine-des-metairies/,arc-sud-bretagne.fr,https://www.linkedin.com/company/arc-sud-bretagne,Site propre (page d'accueil),,,
Piscine des Grésilles,4 Rue Marius Chanteur 21000 Dijon France,https://www.dijon.fr/dijon-a-votre-service/sport-et-loisirs/equipements-sportifs-municipaux/,dijon.fr,https://www.linkedin.com/company/dijon-ville-metropole,Site propre (page d'accueil),,,
Piscine des Chirons,Rue Châteaubriand 85340 Les Sables-d'Olonne France,https://piscines-des-sablesdolonne.fr/piscine-des-chirons/,piscines-des-sablesdolonne.fr,,,,,
Piscine de Saint Étienne de Baigorri,Route St Jean Pied de Port 64430 Saint-Étienne-de-Baïgorry France,https://www.communaute-paysbasque.fr/culture-et-loisirs/les-piscines-communautaires/piscine/piscine-de-saint-etienne-de-baigorry,communaute-paysbasque.fr,https://www.linkedin.com/company/42689780,Site propre (page d'accueil),jean.dupont@communaute-paysbasque.fr,Nominatif,
Piscine de Neuvic,Av. de Planèze 24190 Neuvic France,http://horaires-piscine.info/horaires-piscine-de-neuvic/,horaires-piscine.info,,,,,
Piscine de MOURENX,Av. Charles Moureu 64150 Mourenx France,https://www.mourenx.fr/piscine/,mourenx.fr,,,,,
Piscine de Massiac,17 Av. de Courcelles 15500 Massiac France,https://massiac.fr/bouger/tourisme/piscine-municipale/,massiac.fr,,,,,
Piscine de Lorgues,87 Bd de la Libération 83510 Lorgues France,https://www.dracenie.com/piscines/lorgues,dracenie.com,https://www.linkedin.com/company/dpva83,Site propre (page d'accueil),acces.droit@dracenie.com,Nominatif,
Piscine de Longué-Jumelles,Rue des Garandeaux 49160 Longué-Jumelles France,https://www.saumurvaldeloire.fr/infos-demarches/politiques-sportives/piscines,saumurvaldeloire.fr,,,,,
Piscine de l'Oliveraie,126 Cr Gambetta 13100 Aix-en-Provence France,http://www.aixenprovencetourism.com/a-voir-que-faire/activites-et-loisirs/sports/piscines/?detail=3183,aixenprovencetourism.com,https://www.linkedin.com/company/aixenprovencetourism,Site propre (page d'accueil),hello@aixenprovencetourism.com,Générique,
Piscine de L'Isle-Adam - Parmain,1 Av. Paul Thoureau 95290 L'Isle-Adam France,https://ville-isle-adam.fr/ma-ville/lintercommunalite/piscine-intercommunale-de-parmain-lisle-adam,ville-isle-adam.fr,,,centre.social@ville-isle-adam.fr,Nominatif,
Piscine de l'Hyrome,49120 Av. du Général de Gaulle 49120 Chemillé-en-Anjou France,http://www.piscine-de-hyrome.com/,piscine-de-hyrome.com,,,accueil@piscine-de-hyrome.com,Générique,
Piscine de Courçon,3 Rue du Stade 17170 Courçon France,https://www.courcon.fr/piscine-municipale/,courcon.fr,,,,,
Piscine de Chateaumeillant,Rte de Vicq Exemplet 18370 Châteaumeillant France,https://www.facebook.com/piscinedechateaumeillant/?ref=bookmarks,facebook.com,,,,,
Piscine d'Azay le Rideau,1 Rue du Stade 37190 Azay-le-Rideau France,https://www.guide-piscine.fr/indre-et-loire/piscine-le-sabot-a-azay-le-rideau-2493_P,guide-piscine.fr,,,,,
Piscine d'Axat,Place de la Gare 11140 Axat France,https://www.pyreneesaudoises.com/activit%C3%A9s/baignade/piscine-d-axat/,pyreneesaudoises.com,,,tourisme@pyreneesaudoises.fr,Nominatif,Square André
Piscine d'Auron,Quartier 06660 France,http://www.auron.com/,auron.com,,,,,
Piscine d'Argentonnay,Rue de la Sablière 79150 Argentonnay France,https://camping-lacdhautibus.com/,camping-lacdhautibus.com,,,contact@camping-lacdhautibus.com,Générique,
Piscine d'Aizenay,Rue des Ganneries 85190 Aizenay France,https://www.vie-et-boulogne.fr/vivre-ici/piscines-et-plage/piscine-daizenay/,vie-et-boulogne.fr,https://www.linkedin.com/company/cc-vie-et-boulogne,Site propre (page d'accueil),,,
Piscine Creissan,34370 Creissan France,http://www.creissan.com/PiscineMunicipale,creissan.com,,,,,
Piscine Courtenay 3CBO,7 Rue du Stade 45320 Courtenay France,https://www.3cbo.fr/Piscine-de-Courtenay,3cbo.fr,,,mediatheque[^@]3cbo.fr,Nominatif,
Piscine communautaire de Porcheville,Av. Louis Tibaldi 78440 Porcheville France,https://gpseo.fr/vivre-et-habiter/culture-sport-et-tourisme/sport-pour-tous/mes-equipements-sportifs/piscine-de,gpseo.fr,,,,,
Piscine communautaire de Florange,10 Av. de Bretagne 57190 Florange France,https://www.feralia.fr/les-piscines-communautaires/florange?utm_source=gmb,feralia.fr,https://www.linkedin.com/company/thionville-fensch-agglomération,Site propre (page d'accueil),info@feralia.fr,Générique,
Piscine Communautaire / Lillers,Rue Brûle 62190 Lillers France,http://www.bethunebruay.fr/,bethunebruay.fr,,,,,
Piscine Claude Bollet,1455 Chem. Albert Guigou 13290 Aix-en-Provence France,https://www.aixenprovence.fr/Piscines-aixoises,aixenprovence.fr,,,,,
Piscine Château-Renard 3CBO,569 Rte de Châtillon Coligny 45220 Château-Renard France,https://3cbo.fr/contacts/piscine-de-chateau-renard/,3cbo.fr,,,mediatheque[^@]3cbo.fr,Nominatif,
Piscine Chantereyne,Rue du Diablotin 50100 Cherbourg-en-Cotentin France,https://www.cherbourg.fr/culture-et-loisirs/sport-a-cherbourg-en-cotentin/les-piscines-de-cherbourg-en-cotentin/,cherbourg.fr,https://www.linkedin.com/company/villecherbourg,Site propre (page d'accueil),,,
Piscine Balnéo Edenéo à Aragnouet,65170 Aragnouet France,http://horaires-piscine.info/piscine-balneo-edeneo-aragnouet/,horaires-piscine.info,,,,,
Piscine Alice Milliat,49 Av. du Général Leclerc 93500 Pantin France,https://www.est-ensemble.fr/piscine-pantin,est-ensemble.fr,,,,,
Piscine à Saint Nicolas du Pélem,22480 Saint-Nicolas-du-Pélem France,http://horaires-piscine.info/horaires-piscine-a-saint-nicolas-du-pelem/,horaires-piscine.info,,,,,
Piscine à Puymirol,Rue des Amours 47270 Puymirol France,http://www.mairie-puymirol.fr/,mairie-puymirol.fr,,,,,
Piscine à Meursac,11 Rue du Ctre de Loisirs 17120 Meursac France,http://www.meursac.fr/articles.php?lng=fr&pg=115,meursac.fr,,,,,
Piscine à Lorris,Rue Antoine de Saint-Exupéry 45260 Lorris France,https://www.comcomcfg.fr/lorris_fr.html,comcomcfg.fr,,,20anita.plassard@comcomcfg.fr,Nominatif,Communes Canaux
Piscine à Beauvoir sur Mer,48 Rue du Stade 85230 Beauvoir-sur-Mer France,https://www.espace-aquatique-nova.fr/,espace-aquatique-nova.fr,,,contact@espace-aquatique-nova.fr,Générique,
Piscine à Barjols,quartier tourtouires 83670 Barjols France,http://horaires-piscine.info/piscine-barjols/,horaires-piscine.info,,,,,
Pippali | Ayurveda & massages à Montlhéry,17 Rue Paul Fort 91310 Montlhéry France,https://www.pippali-ayurveda.fr/,pippali-ayurveda.fr,,,,,
PINTHONG Thaï massage Aix-en-Provence,All. des Lilas 13100 Aix-en-Provence France,https://booking.appointy.com/fr-FR/pinthong/bookings/,booking.appointy.com,https://www.linkedin.com/company/appointy-global,Site propre (page d'accueil),,,
Pilates Studio Anthy-sur-Léman,35 Rte de Corzent 74200 Anthy-sur-Léman France,http://pilatesstudioanthy.fr/,pilatesstudioanthy.fr,,,prof@pilatesstudioanthy.frmaxime,Nominatif,Cécilia Dumaz
Pierre et Mineraux Mas De La Pèira,20 Rue Garibaldi 34140 Mèze France,https://www.masdelapeira.com/,masdelapeira.com,,,,,
Piccolove - gîte de charme,Rue de la Canaleto hameau de Campsedou 11230 Puivert France,https://lafermetranquille.fr/nos-gites/gite-piccolove/,lafermetranquille.fr,,,gites@lafermetranquille.fr,Nominatif,
Physiotherm France - Cabines de sauna infrarouge,5 Rue de Picardie 67116 Reichstett France,https://www.infrarouge-physiotherm.fr/,infrarouge-physiotherm.fr,,,,,
Phili SoaZen Guignes- esthéticienne,45 Rue des Noisetiers 77390 Guignes France,https://www.soazen.fr/,soazen.fr,,,,,
Philautie Massages,1 Pl. des Marguilliers 78400 Chatou France,https://www.planity.com/philautie-78400-chatou,planity.com,,,,,
pharmacienogentleroi,6 Rue du Pont aux Juifs 28210 Nogent-le-Roi France,https://pharmacie-nogentleroi.elsie-sante.fr/,pharmacie-nogentleroi.elsie-sante.fr,,,,,
Pharmacie Saint Marc,151 impasse des roses les Rés les Jardins de Saint-Marc 13580 La Fare-les-Oliviers France,https://pharmaciesaintmarc-lafarelesoliviers.pharm-upp.fr/,pharmaciesaintmarc-lafarelesoliviers.pharm-upp.fr,,,,,
Pharmacie Saint Hubert,73 Rue de Montreuil 62170 Neuville-sous-Montreuil France,https://www.facebook.com/Pharmacie-saint-Hubert-2021911371187460,facebook.com,,,,,
Pharmacie Peda,32 Rue Paul Valentin 77410 Annet-sur-Marne France,https://www.pharmacie-peda-annet-sur-marne.fr/,pharmacie-peda-annet-sur-marne.fr,,,,,
Pharmacie Navelot,6-8 allée des Tilleuls 60590 Sérifontaine France,https://pharmacie-navelot.pharmaciereference.fr/,pharmacie-navelot.pharmaciereference.fr,,,,,
Pharmacie Mullot,1 Rue du Cers 11700 Capendu France,http://www.pharmacie-mullot.fr/,pharmacie-mullot.fr,,,,,
Pharmacie du Terre Fort,29 Av. du Terre Fort 85270 Saint-Hilaire-de-Riez France,https://www.mypharmactiv.fr/pharmacie/pharmacie-saint-hilaire-de-riez,mypharmactiv.fr,,,,,
Pharmacie du Montvaux,21 Rue de Champagne 57865 Amanvillers France,https://www.facebook.com/Pharmacie-du-Montvaux-103248138954172/?ref=page_internal,facebook.com,,,,,
Pharmacie du Livradois,692A Av. Michel Omerin 63600 Ambert France,https://pharmacie-du-livradois.pharmaciereference.fr/,pharmacie-du-livradois.pharmaciereference.fr,,,,,
Pharmacie Du Circuit,13 Pl. de la Forge 58470 Magny-Cours France,https://pharmacie-du-circuit.com/,pharmacie-du-circuit.com,,,,,
Pharmacie du Chéran,8 All. de la Combe 74540 Alby-sur-Chéran France,https://pharmacie-bastien-albysurcheran.pharm-upp.fr/,pharmacie-bastien-albysurcheran.pharm-upp.fr,,,,,
PHARMACIE DU CHÂTELET,4 Rue Lieutenant Colonel Meyrand 07340 Andance France,http://www.pharmacieduchatelet.fr/,pharmacieduchatelet.fr,,,,,
Pharmacie du Château d'eau,1 Rue du Calvaire 76520 Quévreville-la-Poterie France,https://www.pharmacieduchateaudeau.fr/,pharmacieduchateaudeau.fr,,,,,
Pharmacie des Marais,2 Ter Rue des Marais 18500 Marmagne France,https://www.pharmanity.com/pharmacie/pharmacie-des-marais-marmagne-ph1907,pharmanity.com,,,,,
PHARMACIE DES HALLES,6 Pl. Gombaud 56230 Questembert France,https://pharmacies.pharmaciengiphar.com/bretagne/morbihan/questembert/pharmacie-des-halles-817,pharmacies.pharmaciengiphar.com,https://www.linkedin.com/company/giphar,Site propre (page d'accueil),,,
Pharmacie des Grandes Vignes,154 Rue de la Liberté 33210 Preignac France,https://pharmaciedesgrandesvignes-preignac.mesoigner.fr/,pharmaciedesgrandesvignes-preignac.mesoigner.fr,,,,,
Pharmacie des Forges,8 Pl. du Poilu 59186 Anor France,https://pharmacie-anor.mesoigner.fr/,pharmacie-anor.mesoigner.fr,,,,,
Pharmacie des Costes,75 Av. Sadi Carnot 13980 Alleins France,https://pharmaciedescostes13980.pharm-upp.fr/,pharmaciedescostes13980.pharm-upp.fr,,,,,
Pharmacie des Calquières,Avenue mont aigoual centre commercial les Calquières 34190 Ganges France,https://www.coop-apm.com/pharmacie-des-calquieres/,coop-apm.com,,,,,
Pharmacie d'Échiré,739 Côte du Chaillot 79410 Échiré France,https://pharmacie-echire.santalis.bio/,pharmacie-echire.santalis.bio,,,,,
Pharmacie de Thoiry,10 bis Rue de la Mare Agrad 78770 Thoiry France,http://www.pharmacie-thoiry.fr/,pharmacie-thoiry.fr,,,,,
Pharmacie de Marcilly,146 Pl. de l'Église 45240 Marcilly-en-Villette France,https://pharmaciedemarcilly.giropharm.fr/,pharmaciedemarcilly.giropharm.fr,,,,,
pharmacie de Maclas,3 rue de la Forge 42520 Maclas France,http://maclaspharmacie.com/,maclaspharmacie.com,,,,,
Pharmacie de la Septaine,6 Pl. du Dr Tillet 18520 Avord France,https://pharmacies.pharmaciengiphar.com/centre-val-de-loire/cher/avord/pharmacie-lecomte-et-mascre-1117,pharmacies.pharmaciengiphar.com,https://www.linkedin.com/company/giphar,Site propre (page d'accueil),,,
Pharmacie de Bonny,9 Pl. Beaupin Lagier 45420 Bonny-sur-Loire France,https://pharmacie-de-bonny.giropharm.fr/,pharmacie-de-bonny.giropharm.fr,,,,,
Pharmacie d'Andelot-Blancheville,88 Rue de la Division Gén Leclerc 52700 Andelot-Blancheville France,https://pharmacie-andelot.fr/,pharmacie-andelot.fr,,,contact@pharmacie-andelot.fr,Générique,Division Leclerc
Pharmacie d'Agny,3 Rue Philibert Cléret 62217 Agny France,https://pharmacies.pharmaciengiphar.com/hauts-de-france/pas-de-calais/agny/pharmacie-dagny-378,pharmacies.pharmaciengiphar.com,https://www.linkedin.com/company/giphar,Site propre (page d'accueil),,,
Pharmacie Charron,8 Rue de l'Église 47800 Allemans-du-Dropt France,https://pharmacies.pharmaciengiphar.com/nouvelle-aquitaine/lot-et-garonne/allemans-du-dropt/pharmacie-charron-1400,pharmacies.pharmaciengiphar.com,https://www.linkedin.com/company/giphar,Site propre (page d'accueil),,,
PHARMACIE CENTRALE - HELLO PHARMACIE,Rue François Mitterand 69550 Amplepuis France,https://hellopharmacie.com/nos-pharmacies/pharmacie-centrale-damplepuis-39,hellopharmacie.com,https://www.linkedin.com/company/hellopharmacie,Site propre (page d'accueil),,,
Pharmacie Centrale,5 Rue Jules Ferry 87240 Ambazac France,https://pharmacie-ambazac.pharmacorp.fr/,pharmacie-ambazac.pharmacorp.fr,,,,,
Pharmacie & Parapharmacie des Loges,Centre commercial E.LECLERC 58 Rue Léonard de Vinci 79200 Parthenay France,https://loges.aprium-pharmacie.fr/,loges.aprium-pharmacie.fr,,,,,
Phare du Cap Béar,Chem. du Cap Béar 66660 Port-Vendres France,https://fr.wikipedia.org/wiki/Phare_du_cap_B%C3%A9ar,fr.wikipedia.org,,,,,
Petit bourgeon d'amour - Thérapeutique Bain Bébé,17 Bd Gambetta 43000 Le Puy-en-Velay France,https://petitbourgeondamour.simplybook.it/,petitbourgeondamour.simplybook.it,,,contact@petitbourgeondamour.fr,Générique,Orianne Petit
Perle de Beauté,2 Rue Condé 62750 Loos-en-Gohelle France,http://www.institutperledebeaute.com/,institutperledebeaute.com,,,,,
Peira Cava Aventures,Les Granges du Lac 06440 Lucéram France,https://www.peiracava-aventures.fr/,peiracava-aventures.fr,,,contact@peiracava-aventures.fr,Générique,
Pauses en Soi,1 Av. Gallieni 92160 Antony France,https://www.pauses-en-soi.com/,pauses-en-soi.com,,,,,
Patro Sports Annonay,Mairie d'Annonay 2 Rue de l'Hôtel de ville 07100 Annonay France,http://patro-sports-annonay.fr/,patro-sports-annonay.fr,,,,,
